cve_prod,new_med,lote,lugar,cve_monc,tip_cam,cto_ent,stalote,cve_tial,cse_prod,fact_peso,ind_med,existencia,cosprom,fech_venc,diasvida,cve_monc2,cto_ent2,peso_tot,desc_prod,codbar,uni_med,lista_med,des_lug,des_tial,otrodl1,otrodl2,desc_med
MPA-0159,,MP250592,A2,1,1,1177.095758,1,2,ACTIVO,0,0,0.5348,1211.442968,14/05/2027,0,1,1177.095758,0,RIBOFLAVINA BASE (Vitamina B2),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,202405012,,
MPA-0159,,MP250781,A2,1,1,1177.095758,1,2,ACTIVO,0,0,10,1177.095758,01/04/2027,0,1,1177.095758,0,RIBOFLAVINA BASE (Vitamina B2),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,C352504801,,
MPA-0161,,MP241314,A2,1,1,0.00001,1,2,ACTIVO,0,0,0.000008,0.0000001,21/11/2028,0,1,0.00001,0,COLAGENO PEPTAN P 5000 LD,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0161,,MP250061,A2,1,1,0.00001,1,2,ACTIVO,0,0,0.00002,0.0000001,14/10/2029,0,1,0.00001,0,COLAGENO PEPTAN P 5000 LD,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0161,,MP250175,A2,1,1,0.00001,1,2,ACTIVO,0,0,240.360272,0.00001,31/10/2029,0,1,0.00001,0,COLAGENO PEPTAN P 5000 LD,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0161,,MP250338,A2,1,1,0.00001,1,2,ACTIVO,0,0,0.000016,0.0000001,31/10/2029,0,1,0.00001,0,COLAGENO PEPTAN P 5000 LD,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0161,,MP250522,A2,1,1,0.00001,1,2,ACTIVO,0,0,34.9563,0.0000001,31/10/2029,0,1,0.00001,0,COLAGENO PEPTAN P 5000 LD,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0161,,MP250841,A2,1,1,0.00001,1,2,ACTIVO,0,0,86.244,0.00001,31/10/2029,0,1,0.00001,0,COLAGENO PEPTAN P 5000 LD,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,3823585,,
MPA-0169,,MP250810,A2,1,1,10713.72,1,2,ACTIVO,0,0,1,10713.72,28/02/2028,0,1,10713.72,0,SELENITO DE SODIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,N23074,,
MPA-0171,,MP250164,A2,1,1,204.3494564,1,2,ACTIVO,0,0,0.00005,214.9581,05/08/2027,0,1,204.3494564,0,ESPIRULINA POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0171,,MP250392,A2,1,1,204.3494564,1,2,ACTIVO,0,0,0.00001,215.6989999,08/11/2027,0,1,204.3494564,0,ESPIRULINA POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,799135,,
MPA-0171,,MP250662,A2,1,1,204.3494564,1,2,ACTIVO,0,0,98.5,207.5478697,08/11/2027,0,1,204.3494564,0,ESPIRULINA POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,799136,,
MPA-0171,,MP250773,A2,1,1,204.3494564,1,2,ACTIVO,0,0,300,204.3494564,08/11/2027,0,1,204.3494564,0,ESPIRULINA POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,799136,,
MPA-0174,,MP250929,A2,1,1,802.2985088,1,2,ACTIVO,0,0,24.362,802.2985088,10/07/2028,0,1,802.2985088,0,SULFATO DE COBRE EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,172-25001,,
MPA-0175,,MP240783,A2,1,1,56.0529,1,2,ACTIVO,0,0,7.5892,61.3206,30/06/2026,0,1,56.0529,0,SULFATO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0175,,MP241429,A2,1,1,56.0529,1,2,ACTIVO,0,0,45.76,61.3206,18/07/2026,0,1,56.0529,0,SULFATO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0175,,MP250977,A2,1,1,56.0529,1,2,ACTIVO,0,0,53.76,61.1971,18/07/2027,0,1,56.0529,0,SULFATO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,0725-131,,
MPA-0176,,MP230715,A2,1,1,128.0126,1,2,ACTIVO,0,0,12.2358,128.0126,28/08/2026,0,1,128.0126,0,SULFATO DE MANGANESO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0177,,MP241049,A2,1,1,350,1,2,ACTIVO,0,0,5,470,22/11/2025,0,1,350,0,SULFATO DE POTASIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0177,,MP250951,A2,1,1,350,1,2,ACTIVO,0,0,25,350,01/06/2026,0,1,350,0,SULFATO DE POTASIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250138,,
MPA-0178,,MP250360,A2,1,1,247.1927739,1,2,ACTIVO,0,0,2.025,90,28/03/2027,0,1,247.1927739,0,SULFATO DE ZINC,MPA017825KG,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,0325-47,,
MPA-0178,,MP250532,A2,1,1,247.1927739,1,2,ACTIVO,0,0,12.69,16.0394,15/01/2027,0,1,247.1927739,0,SULFATO DE ZINC,MPA017825KG,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,089-24001,,
MPA-0178,,MP250581,A2,1,1,247.1927739,1,2,ACTIVO,0,0,45.16,250.6339254,15/01/2027,0,1,247.1927739,0,SULFATO DE ZINC,MPA017825KG,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,089-24001,,
MPA-0178,,MP250612,A2,1,1,247.1927739,1,2,ACTIVO,0,0,50,247.1927739,15/01/2027,0,1,247.1927739,0,SULFATO DE ZINC,MPA017825KG,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,089-24001,,
MPA-0186,,MP250336,A2,1,1,891.330666,1,2,ACTIVO,0,0,0.4359,880.56,28/04/2027,0,1,891.330666,0,VITAMINA B1 (TIAMINA HCL),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,TH24047067,,
MPA-0186,,MP250586,A2,1,1,891.330666,1,2,ACTIVO,0,0,49.9802,891.330666,17/03/2028,0,1,891.330666,0,VITAMINA B1 (TIAMINA HCL),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,TH2503036,,
MPA-0187,,MP241270,A2,1,1,153.3472115,1,2,ACTIVO,0,0,1.2534,169.1718,11/04/2026,0,1,153.3472115,0,VITAMINA B3 (NICOTINAMIDA),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0187,,MP250335,A2,1,1,153.3472115,1,2,ACTIVO,0,0,2.7528,185.896,03/07/2027,0,1,153.3472115,0,VITAMINA B3 (NICOTINAMIDA),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,RN222407009,,
MPA-0187,,MP250477,A2,1,1,153.3472115,1,2,ACTIVO,0,0,4.94,183.9485,18/02/2028,0,1,153.3472115,0,VITAMINA B3 (NICOTINAMIDA),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,RN222502029,,
MPA-0187,,MP250582,A2,1,1,153.3472115,1,2,ACTIVO,0,0,50,183.1555616,11/08/2027,0,1,153.3472115,0,VITAMINA B3 (NICOTINAMIDA),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,RN222408027,,
MPA-0187,,MP250585,A2,1,1,153.3472115,1,2,ACTIVO,0,0,50,153.3472115,29/03/2028,0,1,153.3472115,0,VITAMINA B3 (NICOTINAMIDA),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,8202503301,,
MPA-0188,,MP250462,A2,1,1,475.3707271,1,2,ACTIVO,0,0,12.5471,484.075,25/05/2027,0,1,475.3707271,0,VITAMINA B5 (PANTOTENATO DE CALCIO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,24052607,,
MPA-0188,,MP250597,A2,1,1,475.3707271,1,2,ACTIVO,0,0,7,475.3707271,25/05/2027,0,1,475.3707271,0,VITAMINA B5 (PANTOTENATO DE CALCIO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,24052607,,
MPA-0189,,MP250598,A2,1,1,618.9876,1,2,ACTIVO,0,0,25,627.4893509,22/01/2028,0,1,618.9876,0,VITAMINA B6 (PIRIDOXINA HCL),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250123A092,,
MPA-0189,,MP250967,A2,1,1,618.9876,1,2,ACTIVO,0,0,23.315,618.9876,10/11/2027,0,1,618.9876,0,VITAMINA B6 (PIRIDOXINA HCL),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,Y03202411077,,
MPA-0190,,MP241301,A2,1,1,159.4362,1,2,ACTIVO,0,0,32.224,175.4072952,20/04/2026,0,1,159.4362,0,VITAMINA C UNIVERSAL (ACIDO ASCORBICO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0190,,MP250009,A2,1,1,159.4362,1,2,ACTIVO,0,0,3.392,175.40855,03/12/2026,0,1,159.4362,0,VITAMINA C UNIVERSAL (ACIDO ASCORBICO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0190,,MP250395,A2,1,1,159.4362,1,2,ACTIVO,0,0,4.818,100.0059,25/10/2027,0,1,159.4362,0,VITAMINA C UNIVERSAL (ACIDO ASCORBICO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,DY02612400494,,
MPA-0190,,MP250892,A2,1,1,159.4362,1,2,ACTIVO,0,0,52.767,157.80845,29/11/2028,0,1,159.4362,0,VITAMINA C UNIVERSAL (ACIDO ASCORBICO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,3240142161,,
MPA-0190,,MP250968,A2,1,1,159.4362,1,2,ACTIVO,0,0,100,159.4362,20/10/2028,0,1,159.4362,0,VITAMINA C UNIVERSAL (ACIDO ASCORBICO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,1241070117,,
MPA-0191,,MP230086,A2,1,1,1117.392,1,2,ACTIVO,0,0,0.000898,1117.391999,26/05/1924,0,1,1117.392,0,VITAMINA D3 (COLECALCIFEROL),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0193,,MP250443,A2,1,1,412.6584,1,2,ACTIVO,0,0,6.3036,431.5564,27/09/2026,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,2024090346,,
MPA-0193,,MP250459,A2,1,1,412.6584,1,2,ACTIVO,0,0,44.428,425.986,27/09/2026,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,2024090346,,
MPA-0193,,MP250605,A2,1,1,412.6584,1,2,ACTIVO,0,0,50,418.3262359,27/09/2026,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,2024090346,,
MPA-0193,,MP250664,A2,1,1,412.6584,1,2,ACTIVO,0,0,38,415.0957388,25/02/2028,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,022502A007,,
MPA-0193,,MP250952,A2,1,1,412.6584,1,2,ACTIVO,0,0,50,415.3226,27/09/2026,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,2024090346,,
MPA-0193,,MP250969,A2,1,1,412.6584,1,2,ACTIVO,0,0,100,412.6584,27/09/2026,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,2024090346,,
MPA-0193,,MP251050,A2,1,1,412.6584,1,2,ACTIVO,0,0,50,0,27/09/2026,0,1,412.6584,0,VITAMINA E EN POLVO AL 50 %,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,2024090346,,
MPA-0196,,MP250377,A2,1,1,67196.06074,1,2,ACTIVO,0,0,0.004,78330,10/12/2026,0,1,67196.06074,0,BIOTINA (VITAMINA B8),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20231211,,
MPA-0196,,MP250645,A2,1,1,67196.06074,1,2,ACTIVO,0,0,0.34187,67196.06074,04/09/2028,0,1,67196.06074,0,BIOTINA (VITAMINA B8),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,CS1-2409011,,
MPA-0208,,MP250033,A2,1,1,3713.9256,1,2,ACTIVO,0,0,3.53,4113.0936,15/08/2027,0,1,3713.9256,0,ACIDO HIALURONICO POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0208,,MP250948,A2,1,1,3713.9256,1,2,ACTIVO,0,0,10,3713.9256,15/08/2027,0,1,3713.9256,0,ACIDO HIALURONICO POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,HA2024081628X,,
MPA-0211,,MP250402,A2,1,1,173.830366,1,2,ACTIVO,0,0,2.5,184.387545,01/09/2028,0,1,173.830366,0,MSM (METIL SULFONIL METANO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20240902,,
MPA-0211,,MP250606,A2,1,1,173.830366,1,2,ACTIVO,0,0,2.5,178.3894544,01/09/2028,0,1,173.830366,0,MSM (METIL SULFONIL METANO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20240902,,
MPA-0211,,MP250873,A2,1,1,173.830366,1,2,ACTIVO,0,0,5,173.830366,01/09/2028,0,1,173.830366,0,MSM (METIL SULFONIL METANO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20240902,,
MPA-0211,,MP250946,A2,1,1,173.830366,1,2,ACTIVO,0,0,75,175.754964,01/09/2028,0,1,173.830366,0,MSM (METIL SULFONIL METANO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20240902,,
MPA-0211,,MP250947,A2,1,1,173.830366,1,2,ACTIVO,0,0,25,175.754964,09/03/2029,0,1,173.830366,0,MSM (METIL SULFONIL METANO),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20250310,,
MPA-0213,,MP250848,A2,1,1,375.3845816,1,2,ACTIVO,0,0,5,375.3845816,20/01/2027,0,1,375.3845816,0,L-METIONINA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250121,,
MPA-0219,,MP250611,A2,1,1,216.2284595,1,2,ACTIVO,0,0,50,216.2284595,03/06/2027,0,1,216.2284595,0,TAMARINDO EN POLVO SANITIZADO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,TAM030625,,
MPA-0220,,MP250610,A2,1,1,236.342734,1,2,ACTIVO,0,0,75,236.342734,09/06/2027,0,1,236.342734,0,CIRUELA EN POLVO SANITIZADO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,CIR090625,,
MPA-0245,,MP250204,A2,1,1,226.2199616,1,2,ACTIVO,0,0,0.000052,233.2545,01/04/2026,0,1,226.2199616,0,VITAMINA C  RECUBIERTA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,424044005,,
MPA-0245,,MP250206,A2,1,1,226.2199616,1,2,ACTIVO,0,0,0.00004,162.3376,04/02/2026,0,1,226.2199616,0,VITAMINA C  RECUBIERTA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,240205-C21,,
MPA-0245,,MP250216,A2,1,1,226.2199616,1,2,ACTIVO,0,0,0.000008,158.9544,04/02/2026,0,1,226.2199616,0,VITAMINA C  RECUBIERTA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,240205-C21,,
MPA-0245,,MP250624,A2,1,1,226.2199616,1,2,ACTIVO,0,0,0.000012,225.5863,18/02/2027,0,1,226.2199616,0,VITAMINA C  RECUBIERTA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,425024127,,
MPA-0245,,MP250650,A2,1,1,226.2199616,1,2,ACTIVO,0,0,139.9959,153.0833122,17/04/2027,0,1,226.2199616,0,VITAMINA C  RECUBIERTA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,J25046021,,
MPA-0245,,MP250720,A2,1,1,226.2199616,1,2,ACTIVO,0,0,457.5187,226.2199616,18/02/2027,0,1,226.2199616,0,VITAMINA C  RECUBIERTA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,425024127,,
MPA-0247,,MP240661,A2,1,1,27233.84,1,2,ACTIVO,0,0,0.00004,17615.885,18/10/2026,0,1,27233.84,0,VITAMINA K2 POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0247,,MP250862,A2,1,1,27233.84,1,2,ACTIVO,0,0,0.9,27233.84,08/02/2027,0,1,27233.84,0,VITAMINA K2 POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,BN75000000276,,
MPA-0248,,MP241186,A2,1,1,13030.25474,1,2,ACTIVO,0,0,0.014,14068.41,16/03/2027,0,1,13030.25474,0,EXTRACTO DE FRUTO DEL MONJE 50%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0249,,MP230714,A2,1,1,55.3568,1,2,ACTIVO,0,0,25,55.3568,17/04/2025,0,1,55.3568,0,GLUCANO DELTA LACTONA,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0250,,MP250587,A2,1,1,130.3451276,1,2,ACTIVO,0,0,25,130.3451276,11/04/2030,0,1,130.3451276,0,OXIDO DE ZINC,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,25-105/0,,
MPA-0250,,MPG230053,A2,1,1,130.3451276,1,2,ACTIVO,0,0,20.06,124.904,06/11/2025,0,1,130.3451276,0,OXIDO DE ZINC,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0270,,MP250711,A2,1,1,158.8944,1,2,ACTIVO,0,0,3,158.25348,02/12/2027,0,1,158.8944,0,FIBREGUM (FIBRA SOLUBLE ),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,240918,,
MPA-0270,,MP250712,A2,1,1,158.8944,1,2,ACTIVO,0,0,12.5,158.25348,05/01/2028,0,1,158.8944,0,FIBREGUM (FIBRA SOLUBLE ),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250015,,
MPA-0270,,MP250740,A2,1,1,158.8944,1,2,ACTIVO,0,0,90.65,157.7555133,05/01/2028,0,1,158.8944,0,FIBREGUM (FIBRA SOLUBLE ),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250015,,
MPA-0270,,MP250762,A2,1,1,158.8944,1,2,ACTIVO,0,0,237.5,155.8831626,05/01/2028,0,1,158.8944,0,FIBREGUM (FIBRA SOLUBLE ),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250015,,
MPA-0270,,MP250895,A2,1,1,158.8944,1,2,ACTIVO,0,0,1100,158.8944,05/01/2028,0,1,158.8944,0,FIBREGUM (FIBRA SOLUBLE ),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,250015,,
MPA-0275,,MP250742,A2,1,1,183.0297,1,2,ACTIVO,0,0,36.232,187.8041825,12/10/2029,0,1,183.0297,0,COLAGENO HIDROLIZADO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,PEP-6455-24,,
MPA-0275,,MP250772,A2,1,1,183.0297,1,2,ACTIVO,0,0,1752.904,181.82724,23/01/2030,0,1,183.0297,0,COLAGENO HIDROLIZADO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,PEP-7532-25,,
MPA-0275,,MP250872,A2,1,1,183.0297,1,2,ACTIVO,0,0,2010,183.0297,14/02/2030,0,1,183.0297,0,COLAGENO HIDROLIZADO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,PEP-7862-25,,
MPA-0276,,MP250899,A2,1,1,300.55963,1,2,ACTIVO,0,0,32,300.55963,31/07/2027,0,1,300.55963,0,DICITRATO TRIMAGNESICO JUNGBUZLAUER,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,3066352,,
MPA-0282,,MP250654,A2,1,1,662.06,1,2,ACTIVO,0,0,25,850.176,04/03/2027,0,1,662.06,0,EXTRACTO DE AZAHAR CITRUS AURANTIUM 6%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20250305,,
MPA-0282,,MP250821,A2,1,1,662.06,1,2,ACTIVO,0,0,25,662.06,14/05/2028,0,1,662.06,0,EXTRACTO DE AZAHAR CITRUS AURANTIUM 6%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,244-25051510,,
MPA-0283,,MP241417,A2,1,1,469.9075,1,2,ACTIVO,0,0,73.63,511.805,30/07/2026,0,1,469.9075,0,L TEANINA  98%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0283,,MP250163,A2,1,1,469.9075,1,2,ACTIVO,0,0,5.28,511.805,30/07/2026,0,1,469.9075,0,L TEANINA  98%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0283,,MP250451,A2,1,1,469.9075,1,2,ACTIVO,0,0,54.91,485.9325,30/07/2026,0,1,469.9075,0,L TEANINA  98%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20240731,,
MPA-0283,,MP250805,A2,1,1,469.9075,1,2,ACTIVO,0,0,90,469.9075,12/09/2026,0,1,469.9075,0,L TEANINA  98%,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20240913,,
MPA-0285,,MP250071,A2,1,1,771.747522,1,2,ACTIVO,0,0,1.0551,870.836418,10/10/2025,0,1,771.747522,0,JENGIBRE/GINGER PE 4:1 WS (DA240700),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0285,,MP250804,A2,1,1,771.747522,1,2,ACTIVO,0,0,42.82502,771.747522,29/04/2026,0,1,771.747522,0,JENGIBRE/GINGER PE 4:1 WS (DA240700),,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,AG00023479,,
MPA-0307,,MP250375,A2,1,1,74.5472,1,2,ACTIVO,0,0,6.77858,78.436,05/03/2027,0,1,74.5472,0,OXIDO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,60325,,
MPA-0307,,MP250814,A2,1,1,74.5472,1,2,ACTIVO,0,0,80,75.664,05/03/2027,0,1,74.5472,0,OXIDO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,60325,,
MPA-0307,,MP250960,A2,1,1,74.5472,1,2,ACTIVO,0,0,60,75.136,05/03/2027,0,1,74.5472,0,OXIDO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,60325,,
MPA-0307,,MP251025,A2,1,1,74.5472,1,2,ACTIVO,0,0,40,74.5472,05/03/2027,0,1,74.5472,0,OXIDO DE MAGNESIO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,60325,,
MPA-0319,,MP250588,A2,1,1,189.7671744,1,2,ACTIVO,0,0,25,189.7671744,12/02/2027,0,1,189.7671744,0,FUMARATO FERROSO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,55041,,
MPA-0320,,MP250380,A2,1,1,404.66448,1,2,ACTIVO,0,0,0.52,424.92455,30/04/2027,0,1,404.66448,0,SACCHAROMYCES BOULADII 20 billones,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,Z0432160425,,
MPA-0320,,MP250866,A2,1,1,404.66448,1,2,ACTIVO,0,0,56.6,406.3640272,31/08/2027,0,1,404.66448,0,SACCHAROMYCES BOULADII 20 billones,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,Z0432050825,,
MPA-0324,,MP251003,A2,1,1,4566.016,1,2,ACTIVO,0,0,20.33502,4566.016,05/10/2026,0,1,4566.016,0,CLOROFILA EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,20241006,,
MPA-0326,,MP250778,A2,1,1,938.1,1,2,ACTIVO,0,0,42.5,932.4618872,13/06/2029,0,1,938.1,0,OMEGA 3 EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,17772,,
MPA-0326,,MP250887,A2,1,1,938.1,1,2,ACTIVO,0,0,50,938.1,13/06/2029,0,1,938.1,0,OMEGA 3 EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,17772,,
MPA-0340,,MP250472,A2,1,1,1349.59456,1,2,ACTIVO,0,0,50,1349.59456,31/03/2026,0,1,1349.59456,0,PREMEZCLA ALIMENTICIA CAPS V5 MEG,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,MX01448363,,
MPA-0348,,MP250607,A2,1,1,251.4284428,1,2,ACTIVO,0,0,50,251.4284428,04/06/2027,0,1,251.4284428,0,VINAGRE DE MANZANA EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,VINMZA040625,,
MPA-0350,,MP250962,A2,1,1,666.832,1,2,ACTIVO,0,0,25,666.832,31/07/2030,0,1,666.832,0,Molibdato de sodio,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,NaMoPN-01/07/25,,
MPA-0352,,MP240787,A2,1,1,216.7379174,1,2,ACTIVO,0,0,19.19,212.02523,27/08/2026,0,1,216.7379174,0,CACAO EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
MPA-0352,,MP250524,A2,1,1,216.7379174,1,2,ACTIVO,0,0,25,216.7379174,09/05/2027,0,1,216.7379174,0,CACAO EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,CACAO290525,,
MPA-0369,,MP250126,A2,1,1,195,1,2,ACTIVO,0,0,1,150,24/10/2027,0,1,195,0,CANELA EN POLVO,,KG,,ALMACEN MP Y ME APROBADO TESISTAN,MATERIA PRIMA,,,
